Jahr;Ges;Name;Age_Group;Runner_Number;Place_Gender;Place_Age_Group;Place_Overall;Start_Time_of_day;Finish_Time;5K_Time;5K_Diff;5K_min_km;5K_kmh;10K_Time;10K_Diff;10K_min_km;10K_kmh;15K_Time;15K_Diff;15K_min_km;15K_kmh;20K_Time;20K_Diff;20K_min_km;20K_kmh;HK_Time;HK_Diff;HK_min_km;HK_kmh;25K_Time;25K_Diff;25K_min_km;25K_kmh;30K_Time;30K_Diff;30K_min_km;30K_kmh;35K_Time;35K_Diff;35K_min_km;35K_kmh;40K_Time;40K_Diff;40K_min_km;40K_kmh;FK_Time;FK_Diff;FK_min_km;FK_kmh
2013;W;Jeptoo, Rita (KEN);30-34;102;1;1;28;–;02:19:57;01:11:15;01:11:15;14:15;4.21;02:22:30;01:11:15;14:15;4.21;03:33:45;01:11:15;14:15;4.21;04:45:00;01:11:15;14:15;4.21;05:00:38;15:38;14:15;4.21;05:56:15;55:37;14:15;4.21;07:07:30;01:11:15;14:15;4.21;08:18:45;01:11:15;14:15;4.21;09:30:00;01:11:15;14:15;4.21;02:19:57;-07:10:03;-03:15:56;-0.31
2013;W;Sumgong Jelegat, Jemima (KEN);25-29;104;2;1;31;–;02:20:48;01:11:15;01:11:15;14:15;4.21;02:22:30;01:11:15;14:15;4.21;03:33:45;01:11:15;14:15;4.21;04:45:00;01:11:15;14:15;4.21;05:00:38;15:38;14:15;4.21;05:56:15;55:37;14:15;4.21;07:07:30;01:11:15;14:15;4.21;08:18:45;01:11:15;14:15;4.21;09:30:00;01:11:15;14:15;4.21;02:20:48;-07:09:12;-03:15:33;-0.31
2013;W;Baysa, Atsede (ETH);25-29;101;3;2;53;–;02:26:42;01:11:15;01:11:15;14:15;4.21;02:22:30;01:11:15;14:15;4.21;03:33:45;01:11:15;14:15;4.21;04:45:00;01:11:15;14:15;4.21;05:00:38;15:38;14:15;4.21;05:56:15;55:37;14:15;4.21;07:07:30;01:11:15;14:15;4.21;08:18:45;01:11:15;14:15;4.21;09:30:00;01:11:15;14:15;4.21;02:26:42;-07:03:18;-03:12:51;-0.31
2013;W;Kiros Reda, Ehitu (ETH);25-29;105;4;3;57;–;02:27:42;01:11:16;01:11:16;14:16;4.21;02:22:32;01:11:16;14:16;4.21;03:33:48;01:11:16;14:16;4.21;04:45:04;01:11:16;14:16;4.21;05:00:43;15:39;14:16;4.21;05:56:20;55:37;14:16;4.21;07:07:36;01:11:16;14:16;4.21;08:18:52;01:11:16;14:16;4.21;09:30:08;01:11:16;14:16;4.21;02:27:42;-07:02:26;-03:12:28;-0.31
2013;W;Akaba, Yukiko (JPN);30-34;108;5;2;59;–;02:27:49;01:11:20;01:11:20;14:16;4.21;02:22:40;01:11:20;14:16;4.21;03:34:00;01:11:20;14:16;4.21;04:45:20;01:11:20;14:16;4.21;05:01:00;15:40;14:16;4.21;05:56:40;55:40;14:17;4.21;07:08:00;01:11:20;14:16;4.21;08:19:20;01:11:20;14:16;4.21;09:30:40;01:11:20;14:16;4.21;02:27:49;-07:02:51;-03:12:39;-0.31
2013;W;Afework, Abebech (ETH);20-24;107;6;1;68;–;02:28:38;01:11:16;01:11:16;14:16;4.21;02:22:32;01:11:16;14:16;4.21;03:33:48;01:11:16;14:16;4.21;04:45:04;01:11:16;14:16;4.21;05:00:43;15:39;14:16;4.21;05:56:20;55:37;14:16;4.21;07:07:36;01:11:16;14:16;4.21;08:18:52;01:11:16;14:16;4.21;09:30:08;01:11:16;14:16;4.21;02:28:38;-07:01:30;-03:12:02;-0.31
2013;W;Santucci, Clara (USA);25-29;112;7;4;84;–;02:31:39;01:15:03;01:15:03;15:01;4.00;02:30:06;01:15:03;15:01;4.00;03:45:09;01:15:03;15:01;4.00;05:00:12;01:15:03;15:01;4.00;05:16:40;16:28;15:01;4.00;06:15:15;58:35;15:01;4.00;07:30:18;01:15:03;15:01;4.00;08:45:21;01:15:03;15:01;4.00;10:00:24;01:15:03;15:01;4.00;02:31:39;-07:28:45;-03:24:27;-0.29
2013;W;White, Melissa (USA);30-34;115;8;3;91;–;02:32:37;01:16:26;01:16:26;15:18;3.92;02:32:52;01:16:26;15:18;3.92;03:49:18;01:16:26;15:18;3.92;05:05:44;01:16:26;15:18;3.92;05:22:31;16:47;15:18;3.92;06:22:10;59:39;15:18;3.92;07:38:36;01:16:26;15:18;3.92;08:55:02;01:16:26;15:18;3.92;10:11:28;01:16:26;15:18;3.92;02:32:37;-07:38:51;-03:29:03;-0.29
2013;W;Knowles, Laurie (USA);35-39;116;9;1;112;–;02:36:29;01:17:33;01:17:33;15:31;3.87;02:35:06;01:17:33;15:31;3.87;03:52:39;01:17:33;15:31;3.87;05:10:12;01:17:33;15:31;3.87;05:27:13;17:01;15:31;3.87;06:27:45;01:00:32;15:31;3.87;07:45:18;01:17:33;15:31;3.87;09:02:51;01:17:33;15:31;3.87;10:20:24;01:17:33;15:31;3.87;02:36:29;-07:43:55;-03:31:22;-0.28
2013;W;Pezzullo, Stephanie (USA);30-34;114;10;4;130;–;02:38:03;01:16:25;01:16:25;15:17;3.93;02:32:50;01:16:25;15:17;3.93;03:49:15;01:16:25;15:17;3.93;05:05:40;01:16:25;15:17;3.93;05:22:26;16:46;15:17;3.93;06:22:05;59:39;15:18;3.93;07:38:30;01:16:25;15:17;3.93;08:54:55;01:16:25;15:17;3.93;10:11:20;01:16:25;15:17;3.93;02:38:03;-07:33:17;-03:26:31;-0.29
