Jahr;Ges;Name;Age_Group;Runner_Number;Place_Gender;Place_Age_Group;Place_Overall;Start_Time_of_day;Finish_Time;5K_Time;5K_Diff;5K_min_km;5K_kmh;10K_Time;10K_Diff;10K_min_km;10K_kmh;15K_Time;15K_Diff;15K_min_km;15K_kmh;20K_Time;20K_Diff;20K_min_km;20K_kmh;HK_Time;HK_Diff;HK_min_km;HK_kmh;25K_Time;25K_Diff;25K_min_km;25K_kmh;30K_Time;30K_Diff;30K_min_km;30K_kmh;35K_Time;35K_Diff;35K_min_km;35K_kmh;40K_Time;40K_Diff;40K_min_km;40K_kmh;FK_Time;FK_Diff;FK_min_km;FK_kmh
2007;M;Ivuti, Patrick (KEN);25-29;8;1;1;1;–;02:11:11;00:15:44;15:44;03:09;19.07;00:31:32;15:48;03:10;18.99;00:47:17;15:45;03:09;19.05;01:02:39;15:22;03:05;19.52;01:05:52;03:13;02:56;20.46;01:17:48;11:56;03:04;19.62;01:33:05;15:17;03:04;19.63;01:49:06;16:01;03:13;18.73;02:04:36;15:30;03:06;19.35;02:11:11;06:35;03:00;20.01
2007;M;Gharib, Jaouad (MAR);35-39;7;2;1;2;–;02:11:11;00:15:44;15:44;03:09;19.07;00:31:31;15:47;03:10;19.01;00:47:17;15:46;03:10;19.03;01:02:39;15:22;03:05;19.52;01:05:53;03:14;02:57;20.36;01:17:48;11:55;03:04;19.65;01:33:05;15:17;03:04;19.63;01:49:06;16:01;03:13;18.73;02:04:37;15:31;03:07;19.33;02:11:11;06:34;03:00;20.06
2007;M;Njenga, Daniel (KEN);30-34;3;3;1;3;–;02:12:45;00:15:44;15:44;03:09;19.07;00:31:32;15:48;03:10;18.99;00:47:18;15:46;03:10;19.03;01:02:40;15:22;03:05;19.52;01:05:53;03:13;02:56;20.46;01:17:48;11:55;03:04;19.65;01:33:05;15:17;03:04;19.63;01:49:06;16:01;03:13;18.73;02:05:18;16:12;03:15;18.52;02:12:45;07:27;03:24;17.68
2007;M;Cheruiyot, Robert K. (KEN);25-29;1;4;2;4;–;02:16:13;00:15:44;15:44;03:09;19.07;00:31:31;15:47;03:10;19.01;00:47:16;15:45;03:09;19.05;01:02:39;15:23;03:05;19.50;01:05:52;03:13;02:56;20.46;01:17:47;11:55;03:04;19.65;01:33:05;15:18;03:04;19.61;01:49:06;16:01;03:13;18.73;02:07:50;18:44;03:45;16.01;02:16:13;08:23;03:50;15.71
2007;M;Maiyo, Benjamin (KEN);25-29;4;5;3;5;–;02:16:59;00:15:44;15:44;03:09;19.07;00:31:31;15:47;03:10;19.01;00:47:16;15:45;03:09;19.05;01:02:39;15:23;03:05;19.50;01:05:53;03:14;02:57;20.36;01:17:48;11:55;03:04;19.65;01:33:27;15:39;03:08;19.17;01:50:36;17:09;03:26;17.49;02:08:58;18:22;03:41;16.33;02:16:59;08:01;03:40;16.43
2007;M;Cheboiboch, Christopher (KEN);30-34;12;6;2;6;–;02:17:17;00:15:44;15:44;03:09;19.07;00:31:34;15:50;03:10;18.95;00:47:18;15:44;03:09;19.07;01:02:55;15:37;03:08;19.21;01:06:24;03:29;03:11;18.90;01:18:59;12:35;03:14;18.61;01:35:40;16:41;03:21;17.98;01:52:48;17:08;03:26;17.51;02:09:47;16:59;03:24;17.66;02:17:17;07:30;03:26;17.56
2007;M;Lee, Bong ju (KOR);35-39;10;7;2;7;–;02:17:29;00:15:44;15:44;03:09;19.07;00:31:31;15:47;03:10;19.01;00:47:17;15:46;03:10;19.03;01:02:59;15:42;03:09;19.11;01:06:31;03:32;03:14;18.63;01:19:14;12:43;03:16;18.42;01:35:47;16:33;03:19;18.13;01:52:50;17:03;03:25;17.60;02:09:57;17:07;03:26;17.53;02:17:29;07:32;03:26;17.48
2007;M;Cox, Michael (USA);30-34;330;8;3;8;–;02:21:42;00:16:33;16:33;03:19;18.13;00:32:57;16:24;03:17;18.29;00:49:32;16:35;03:19;18.09;01:06:09;16:37;03:20;18.05;01:09:48;03:39;03:20;18.03;01:22:42;12:54;03:19;18.15;01:39:20;16:38;03:20;18.04;01:56:35;17:15;03:27;17.39;02:14:08;17:33;03:31;17.09;02:21:42;07:34;03:27;17.41
2007;M;Flogel, Jason (USA);20-24;343;9;1;9;–;02:26:34;00:16:51;16:51;03:23;17.80;00:33:26;16:35;03:19;18.09;00:50:17;16:51;03:23;17.80;01:07:16;16:59;03:24;17.66;01:11:03;03:47;03:27;17.40;01:24:24;13:21;03:26;17.54;01:41:53;17:29;03:30;17.16;02:00:05;18:12;03:39;16.48;02:18:28;18:23;03:41;16.32;02:26:34;08:06;03:42;16.26
2007;M;Blake, Eric (USA);25-29;91;10;4;10;–;02:26:55;00:17:04;17:04;03:25;17.58;00:33:39;16:35;03:19;18.09;00:50:31;16:52;03:23;17.79;01:07:31;17:00;03:24;17.65;01:11:17;03:46;03:27;17.47;01:24:50;13:33;03:29;17.28;01:42:37;17:47;03:34;16.87;02:00:57;18:20;03:40;16.36;02:19:08;18:11;03:39;16.50;02:26:55;07:47;03:33;16.92
2007;W;Adere, Berhane (ETH);30-34;101;1;1;27;–;02:33:49;00:17:46;17:46;03:34;16.89;00:35:22;17:36;03:32;17.05;00:53:21;17:59;03:36;16.68;01:11:18;17:57;03:36;16.71;01:15:11;03:53;03:33;16.95;01:28:58;13:47;03:32;16.99;01:47:19;18:21;03:41;16.35;02:06:42;19:23;03:53;15.48;02:25:56;19:14;03:51;15.60;02:33:49;07:53;03:36;16.71
2007;W;Pirtea, Adriana (ROU);25-29;110;2;1;29;–;02:33:52;00:17:47;17:47;03:34;16.87;00:35:23;17:36;03:32;17.05;00:53:21;17:58;03:36;16.70;01:11:18;17:57;03:36;16.71;01:15:12;03:54;03:34;16.88;01:28:59;13:47;03:32;16.99;01:47:20;18:21;03:41;16.35;02:06:42;19:22;03:53;15.49;02:25:26;18:44;03:45;16.01;02:33:52;08:26;03:51;15.62
2007;W;O'Neill, Kate (USA);25-29;109;3;2;37;–;02:36:15;00:17:49;17:49;03:34;16.84;00:35:31;17:42;03:33;16.95;00:53:30;17:59;03:36;16.68;01:11:44;18:14;03:39;16.45;01:15:47;04:03;03:42;16.25;01:30:02;14:15;03:40;16.43;01:48:29;18:27;03:42;16.26;02:07:37;19:08;03:50;15.68;02:27:32;19:55;04:00;15.06;02:36:15;08:43;03:59;15.11
2007;W;Yelling, Liz (GBR);30-34;106;4;2;42;–;02:37:14;00:17:47;17:47;03:34;16.87;00:35:24;17:37;03:32;17.03;00:53:22;17:58;03:36;16.70;01:11:31;18:09;03:38;16.53;01:15:31;04:00;03:39;16.45;01:30:08;14:37;03:45;16.02;01:49:12;19:04;03:49;15.73;02:09:00;19:48;03:58;15.15;02:28:54;19:54;03:59;15.08;02:37:14;08:20;03:48;15.80
2007;W;Johnson, Benita (AUS);25-29;102;5;3;49;–;02:38:30;00:17:47;17:47;03:34;16.87;00:35:23;17:36;03:32;17.05;00:53:21;17:58;03:36;16.70;01:11:18;17:57;03:36;16.71;01:15:12;03:54;03:34;16.88;01:29:10;13:58;03:35;16.77;01:48:12;19:02;03:49;15.76;02:08:04;19:52;03:59;15.10;02:29:12;21:08;04:14;14.20;02:38:30;09:18;04:15;14.16
2007;W;Olaru, Nuta (ROU);35-39;105;6;1;54;–;02:39:04;00:17:47;17:47;03:34;16.87;00:35:22;17:35;03:31;17.06;00:53:21;17:59;03:36;16.68;01:11:18;17:57;03:36;16.71;01:15:11;03:53;03:33;16.95;01:29:22;14:11;03:39;16.51;01:48:54;19:32;03:55;15.36;02:09:52;20:58;04:12;14.31;02:30:09;20:17;04:04;14.79;02:39:04;08:55;04:04;14.77
2007;W;Higgins, Paige (USA);25-29;256;7;4;58;–;02:40:14;00:19:06;19:06;03:50;15.71;00:37:25;18:19;03:40;16.38;00:56:08;18:43;03:45;16.03;01:14:51;18:43;03:45;16.03;01:18:55;04:04;03:43;16.19;01:33:26;14:31;03:44;16.13;01:52:25;18:59;03:48;15.80;02:11:47;19:22;03:53;15.49;02:31:30;19:43;03:57;15.22;02:40:14;08:44;03:59;15.08
2007;W;Fernandez, Yolanda (COL);25-29;111;8;5;83;–;02:45:23;00:19:00;19:00;03:48;15.79;00:38:15;19:15;03:51;15.58;00:57:41;19:26;03:54;15.44;01:16:36;18:55;03:47;15.86;01:20:43;04:07;03:46;15.99;01:35:43;15:00;03:51;15.61;01:55:19;19:36;03:56;15.31;02:15:38;20:19;04:04;14.77;02:36:27;20:49;04:10;14.41;02:45:23;08:56;04:05;14.74
2007;W;Moody, Tera (USA);25-29;121;9;6;92;–;02:46:40;00:18:49;18:49;03:46;15.94;00:38:05;19:16;03:52;15.57;00:57:40;19:35;03:55;15.32;01:17:08;19:28;03:54;15.41;01:21:22;04:14;03:52;15.55;01:36:25;15:03;03:52;15.56;01:55:54;19:29;03:54;15.40;02:15:56;20:02;04:01;14.97;02:37:00;21:04;04:13;14.24;02:46:40;09:40;04:25;13.62
2007;W;Butler, Kathy (GBR);30-34;108;10;3;103;–;02:48:21;00:17:32;17:32;03:31;17.11;00:35:23;17:51;03:35;16.81;00:53:38;18:15;03:39;16.44;01:12:25;18:47;03:46;15.97;01:16:38;04:13;03:51;15.61;01:32:04;15:26;03:58;15.17;01:53:36;21:32;04:19;13.93;02:16:43;23:07;04:38;12.98;02:38:18;21:35;04:19;13.90;02:48:21;10:03;04:35;13.10
