Jahr;Ges;Name;Age_Group;Runner_Number;Place_Gender;Place_Age_Group;Place_Overall;Start_Time_of_day;Finish_Time;5K_Time;5K_Diff;5K_min_km;5K_kmh;10K_Time;10K_Diff;10K_min_km;10K_kmh;15K_Time;15K_Diff;15K_min_km;15K_kmh;20K_Time;20K_Diff;20K_min_km;20K_kmh;HK_Time;HK_Diff;HK_min_km;HK_kmh;25K_Time;25K_Diff;25K_min_km;25K_kmh;30K_Time;30K_Diff;30K_min_km;30K_kmh;35K_Time;35K_Diff;35K_min_km;35K_kmh;40K_Time;40K_Diff;40K_min_km;40K_kmh;FK_Time;FK_Diff;FK_min_km;FK_kmh
2017;W;Dibaba, Tirunesh (ETH);30-34;103;1;1;22;07:30:02;02:18:31;00:16:08;16:08;03:14;18.60;00:32:29;16:21;03:17;18.36;00:49:05;16:36;03:20;18.07;01:05:35;16:30;03:19;18.18;01:09:10;03:35;03:16;18.39;01:21:59;12:49;03:18;18.27;01:38:29;16:30;03:19;18.18;01:54:50;16:21;03:17;18.34;02:11:36;16:46;03:22;17.90;02:18:31;06:55;03:10;19.02
2017;W;Kosgei, Brigid (KEN);20-24;107;2;1;26;07:30:02;02:20:22;00:16:08;16:08;03:14;18.60;00:32:29;16:21;03:17;18.35;00:49:03;16:34;03:19;18.11;01:05:36;16:33;03:19;18.14;01:09:10;03:34;03:16;18.41;01:21:59;12:49;03:17;18.27;01:38:29;16:30;03:19;18.18;01:55:25;16:56;03:24;17.72;02:12:55;17:30;03:31;17.14;02:20:22;07:27;03:24;17.68
2017;W;Hasay, Jordan (USA);25-29;106;3;1;27;07:30:02;02:20:57;00:16:09;16:09;03:14;18.59;00:32:29;16:20;03:17;18.36;00:49:02;16:33;03:19;18.13;01:05:36;16:34;03:19;18.11;01:09:13;03:37;03:19;18.17;01:22:19;13:06;03:22;17.89;01:39:11;16:52;03:23;17.79;01:56:20;17:09;03:26;17.49;02:13:45;17:25;03:30;17.22;02:20:57;07:12;03:17;18.29
2017;W;Perez, Madai (MEX);35-39;105;4;1;34;07:30:02;02:24:44;00:16:49;16:49;03:22;17.85;00:33:38;16:49;03:22;17.84;00:50:37;16:59;03:24;17.67;01:07:29;16:52;03:23;17.77;01:11:13;03:44;03:24;17.67;01:24:24;13:11;03:23;17.77;01:41:43;17:19;03:28;17.32;01:59:16;17:33;03:31;17.09;02:17:12;17:56;03:36;16.73;02:24:44;07:32;03:26;17.50
2017;W;Kipketer, Valentine (KEN);20-24;102;5;2;48;07:30:02;02:28:05;00:16:09;16:09;03:14;18.59;00:32:29;16:20;03:17;18.37;00:49:03;16:34;03:19;18.10;01:05:35;16:32;03:19;18.14;01:09:12;03:37;03:18;18.25;01:22:35;13:23;03:26;17.50;01:40:35;18:00;03:36;16.67;01:59:13;18:38;03:44;16.10;02:19:24;20:11;04:03;14.86;02:28:05;08:41;03:58;15.18
2017;W;Weightman, Lisa (AUS);35-39;108;6;2;52;07:30:02;02:28:45;00:16:48;16:48;03:22;17.86;00:33:42;16:54;03:23;17.76;00:50:53;17:11;03:27;17.45;01:08:25;17:32;03:31;17.11;01:12:22;03:57;03:36;16.70;01:26:17;13:55;03:35;16.82;01:44:25;18:08;03:38;16.55;02:02:36;18:11;03:39;16.50;02:21:04;18:28;03:42;16.24;02:28:45;07:41;03:30;17.16
2017;W;Krifchin, Maegan (USA);25-29;113;7;2;86;07:30:02;02:33:46;00:18:19;18:19;03:40;16.38;00:36:16;17:57;03:36;16.72;00:54:32;18:16;03:40;16.42;01:12:32;18:00;03:36;16.67;01:16:32;04:00;03:40;16.42;01:30:42;14:10;03:38;16.53;01:48:50;18:08;03:38;16.55;02:07:07;18:17;03:40;16.41;02:25:59;18:52;03:47;15.90;02:33:46;07:47;03:33;16.92
2017;W;Gray, Alia (USA);25-29;114;8;3;90;07:30:02;02:34:25;00:17:32;17:32;03:31;17.12;00:35:21;17:49;03:34;16.84;00:53:20;17:59;03:36;16.68;01:11:14;17:54;03:35;16.75;01:15:15;04:01;03:40;16.43;01:29:30;14:15;03:40;16.42;01:48:09;18:39;03:44;16.09;02:06:55;18:46;03:46;15.99;02:26:21;19:26;03:54;15.44;02:34:25;08:04;03:41;16.32
2017;W;Ward, Taylor (USA);25-29;118;9;4;101;07:30:02;02:35:27;00:18:22;18:22;03:41;16.34;00:36:24;18:02;03:37;16.64;00:54:46;18:22;03:41;16.34;01:13:09;18:23;03:41;16.32;01:17:14;04:05;03:44;16.14;01:31:29;14:15;03:40;16.42;01:49:57;18:28;03:42;16.25;02:08:26;18:29;03:42;16.22;02:27:35;19:09;03:50;15.67;02:35:27;07:52;03:36;16.73
2017;W;Wade, Becky (USA);25-29;117;10;5;103;07:30:02;02:35:46;00:17:42;17:42;03:33;16.96;00:35:25;17:43;03:33;16.93;00:53:26;18:01;03:37;16.65;01:11:39;18:13;03:39;16.47;01:15:41;04:02;03:41;16.35;01:29:55;14:14;03:39;16.44;01:48:22;18:27;03:42;16.27;02:07:11;18:49;03:46;15.94;02:27:07;19:56;04:00;15.05;02:35:46;08:39;03:57;15.23
